name,capacity,latitude,longitude
Avenue D & E 10 St,30,40.72506551015475,-73.97515833377838
53 St & 5 Ave,30,40.643371,-74.011884
3 Ave & Franklin Ave,19,40.82696,-73.907451
Onderdonk Ave & Dekalb Ave,17,40.70863,-73.91497
S 4 St & Wythe Ave,25,40.71285887,-73.96590294
Inwood Ave & W 170 St,21,40.840536,-73.919228
18 St & 27 Ave,23,40.772768286288304,-73.92743647098541
Lincoln Pl & Classon Ave,28,40.6721683,-73.9609
Park Pl & Church St,54,40.71334184275907,-74.00935515761375
E 134 St & Walnut Ave,16,40.800425,-73.911034
Schenectady Ave & President St,22,40.66732,-73.93398
W 144 St & Adam Clayton Powell Blvd,24,40.820877,-73.939249
W 110 St & Amsterdam Ave,45,40.802692,-73.96295
Columbus Ave & W 95 St,39,40.7919557,-73.968087
Edgecombe Ave & W 167 St,23,40.838191,-73.936085
72 St & Woodside Ave,19,40.74288,-73.89283
W 56 St & 6 Ave,54,40.76340613,-73.97722479
Grand Concourse & E Mosholu Pkwy S,21,40.877964,-73.8847550291
E 167 St & Bryant Ave,20,40.826706,-73.888719
21 St & 4 Ave,21,40.662584,-73.995554
Division Ave & Hooper St,61,40.70684203101325,-73.9544353965357
Lewis Ave & Madison St,23,40.686312,-73.935775
Madison Av & E 51 St,43,40.75863,-73.97513
New York Ave & Montgomery St,20,40.66509,-73.94824
Bedford Ave & Bergen St,24,40.676368,-73.952918
Graham Ave & Herbert St,26,40.71929301,-73.94500379
Lenox Ave & W 117 St,31,40.8025566,-73.9490782
4 Ave & 3 St,39,40.673746,-73.985649
Cabrini Blvd & W 177 St,24,40.848282,-73.941343
E 102 St & 1 Ave,25,40.7869946,-73.94164802
Bedford Ave & Clarkson Ave,20,40.65519,-73.9564
Bainbridge Ave & E 198 St,23,40.8684871,-73.8884559781
Adelphi St & Myrtle Ave,28,40.69308257,-73.97178913
Melrose St & Broadway,20,40.697481,-73.935877
E 10 St & Avenue A,107,40.72740794,-73.98142006
Sharon St & Olive St,24,40.715341620424475,-73.93865078687668
39 Ave & 56 St,18,40.74838,-73.90699
W 24 St & 7 Ave,79,40.74487634,-73.99529885
Crescent St & Broadway,19,40.7633589,-73.9286471
E 17 St & Broadway,66,40.73704984,-73.99009296
Henry St & Remsen St,24,40.69400964865994,-73.99465128779411
Onderdonk Ave & Gates Ave,19,40.70413,-73.90737
Bedford Ave & Maple St,23,40.66035,-73.95679
Crotona Park North & Prospect Ave,19,40.841092,-73.892317
Windsor Pl & Howard Pl,24,40.659490558938955,-73.98013919591904
Richards St & Delavan St,19,40.6794327,-74.00785041
MacDougal St & Prince St,56,40.72710258,-74.00297088
1 Ave & E 18 St,54,40.733812191966315,-73.98054420948029
Greene Ave & Throop Ave,19,40.6894932,-73.942061
7 Ave & 17 St,21,40.660937794931684,-73.98680448532104
Centre St & Worth St,82,40.71494807,-74.00234482
E 174 St & Longfellow Ave,20,40.836274,-73.884308
E 25 St & 1 Ave,35,40.7381765,-73.97738662
Kenmare St & Elizabeth St,37,40.72054,-73.9949
W 37 St & Broadway,56,40.75227093837409,-73.98770570755005
Woodside Ave & 60 St,21,40.74521,-73.90462
Seneca Ave & Decatur St,20,40.69723,-73.89811
W 87 St & Amsterdam Ave,43,40.78839,-73.9747
Cadman Plaza E & Red Cross Pl,39,40.69991755,-73.98971773
W 64 St & Thelonious Monk Circle,43,40.77515953434235,-73.98918695747852
W 51 St & Rockefeller Plaza,35,40.75973805251143,-73.97811613976955
Clinton St & Joralemon St,50,40.69239502,-73.99337909
Lafayette St & Jersey St,60,40.72456089,-73.99565293
E 106 St & 1 Ave,26,40.7892529,-73.93956237
West End Ave & W 60 St,39,40.77237,-73.99005
W 176 St & Montgomery Ave,19,40.849629,-73.919205
Central Ave & Covert St,30,40.68929,-73.90951
Ave C & E 16 St,32,40.72984830346529,-73.97455215454102
44 St & 48 Ave,24,40.73941387498411,-73.92131969332695
Schermerhorn St & Hoyt St,40,40.6886263,-73.9851911
West Drive & Prospect Park West,29,40.6610633719006,-73.97945255041122
Greenpoint Ave & 47 St,25,40.7424,-73.91808
River Ave & E 151 St,27,40.822217,-73.928939
Anthony Ave & E Tremont Ave,20,40.848793,-73.903178
Harrison Pl & Porter Ave,20,40.70686,-73.92851
29 St & 5 Ave,19,40.656986,-73.998194
6 Ave & W 34 St,67,40.74964,-73.98805
Malcolm X Blvd & DeKalb Ave,20,40.6938,-73.93114
Orchard St & Grand St,31,40.717318403855785,-73.99067759513855
Jefferson Ave & Evergreen Ave,17,40.68989,-73.91458
Smith St & 3 St,25,40.6787242,-73.99599099
Walton Ave & E 171 St,19,40.840683,-73.915073
Cliff St & Fulton St,65,40.70838,-74.00495
Delancey St & Eldridge St,31,40.719383,-73.991479
7 Ave & 20 St,20,40.659053,-73.98854
Adam Clayton Powell Blvd & W 123 St,31,40.8078316,-73.949373
Rutgers St & Henry St,40,40.71332151208186,-73.99009689688683
Queens Plaza North & Crescent St,40,40.75110165,-73.94073717
Grand Ave & Remsen Pl,21,40.72353,-73.89967
Rockaway Ave & Bainbridge St,25,40.68319988172761,-73.91166642308235
W 54 St & 11 Ave,59,40.768333,-73.992573
E 16 St & Irving Pl,79,40.735367055605394,-73.98797392845154
57 St & Woodside Ave,19,40.74578861252213,-73.9072778339874
W 16 St & The High Line,60,40.74334935,-74.00681753
Dean St & Franklin Ave,21,40.67759206937376,-73.955637216568
E 51 St & 2 Ave,41,40.755293,-73.967641
Ditmars Blvd & 73 St,19,40.76817,-73.896293
E 74 St & 1 Ave,79,40.7689738,-73.95482273
Columbus Ave & W 103 St,40,40.7969347,-73.9643412291
Butler St & Court St,35,40.6849894,-73.99440329
21 St & 21 Ave,21,40.782465,-73.914527
8 Ave & W 16 St,36,40.740983,-74.001702
Lefferts Pl & Franklin Ave,25,40.680342423,-73.9557689392
Mercer St & Bleecker St,67,40.72706363348306,-73.99662137031554
Ft. Hamilton Pkwy & E 2 St,19,40.648005,-73.979342
43 St & Broadway,25,40.7577284,-73.9166368
W 100 St & Manhattan Ave,39,40.795,-73.9645
Van Dam St & Greenpoint Ave,19,40.73443564069459,-73.93790781497955
Broadway & Hancock St,35,40.68663,-73.9168
48 St & Skillman Ave,22,40.74622874694195,-73.91616314649582
38 Ave & 29 St,19,40.75473,-73.93367
Clermont Ave & Lafayette Ave,51,40.68764484,-73.96968902
E 138 St & Cypress Ave,23,40.805559,-73.914718
E 161 St & River Ave,38,40.827883,-73.927111
Sterling Pl & Bedford Ave,25,40.672695,-73.954131
E 72 St & York Ave,37,40.76663814,-73.95348296
Cleveland Pl & Spring St,33,40.722103786686034,-73.99724900722504
Boerum St & Broadway,19,40.70538077,-73.94976519
11 Ave & W 41 St,55,40.76030096,-73.99884222
9 Ave & W 22 St,61,40.7454973,-74.00197139
Grand Concourse & E 205 St,19,40.875531,-73.8863864831
Bainbridge Ave & E 196 St,20,40.86648,-73.89042
61 St & 60 Ln,3,40.70055,-73.8943
W 37 St & 5 Ave,60,40.75038009,-73.98338988
Murray St & Greenwich St,49,40.714851505262516,-74.01122331619263
Union Ave & N 12 St,39,40.71924,-73.95242
Laight St & Hudson St,87,40.72185379,-74.00771779
36 St & Hunters Point Ave,21,40.73781699881193,-73.93024072051048
Stanton St & Chrystie St,47,40.72229346,-73.99147535
Amsterdam Ave & W 152 St,20,40.829523,-73.944279
Westchester Ave & Southern Blvd,21,40.824956,-73.891677
48 St & 5 Ave,27,40.646351,-74.009271
Greene St & Prince St,45,40.72511734422387,-73.99930492043495
Fulton Ave & E 172 St,19,40.839229,-73.899047
Fulton Ave & E 168 St,21,40.830471,-73.904556
S 3 St & Bedford Ave,25,40.71260486,-73.96264403
Lincoln Rd & Ocean Ave,23,40.6605,-73.9626
Center Blvd & 48 Ave,27,40.745038,-73.957539
W 56 St & 10 Ave,43,40.768254,-73.988639
W 42 St & Dyer Ave,33,40.75898481399634,-73.99379968643188
Degraw St & 3 Ave,35,40.67977,-73.9847
S Portland Ave & Hanson Pl,27,40.68539567,-73.97431458
Schenectady Ave & Maple St,19,40.66178,-73.93445
Frederick Douglass Blvd & W 115 St,33,40.8038654,-73.9559308
Broadway & W 58 St,79,40.76695317,-73.98169333
W 129 St & Convent Ave,30,40.814394437915816,-73.95324736833572
Grand Army Plaza & Central Park S,96,40.7643971,-73.97371465
10 Ave & W 215 St,21,40.86932465640094,-73.91519755125046
58 St & 32 Ave,19,40.75574,-73.903427
Gansevoort St & Hudson St,39,40.739448201304036,-74.00507032871246
Rugby Rd & Albemarle Rd,0,40.64672,-73.96637
E 34 St & Church Ave,0,40.65116,-73.94577
Cortelyou Rd & Stratford Rd,0,40.63966,-73.96807
Brooklyn Ave & Tilden Ave,0,40.64725,-73.94352
Tilden Ave & Lott St,0,40.64661,-73.95401
E 56 St & 3 Ave,79,40.75934501,-73.96759673
69 St & 43 Ave,19,40.74179,-73.89564
Brooklyn Ave & Prospect Pl,25,40.67412,-73.94447
Fulton St & Waverly Ave,32,40.683238654603414,-73.96599590778351
8 Ave & W 27 St,33,40.747968,-73.996637
New York Ave & Hawthorne St,20,40.65794,-73.94735
57 St & 37 Ave,22,40.75048,-73.90513
65 Pl & Woodside Ave,19,40.74334,-73.89903
E 11 St & Avenue B,66,40.72746420692392,-73.97950418293476
S 2 St & Kent Ave,47,40.714731,-73.966612
Mott St & Prince St,39,40.72317958,-73.99480012
Macombs Rd & Featherbed Ln,19,40.84552,-73.91722
7 Ave & Park Pl,25,40.6776147,-73.97324283
Moffat St & Bushwick,18,40.68458,-73.90925
E 163 St & Union Ave,24,40.822545,-73.901824
7 St & 3 Ave,24,40.67260298150126,-73.98983001708984
Watts St & Greenwich St,35,40.72405549,-74.00965965
Charlotte St & Boston Rd,19,40.8358771,-73.8931428
Grove St & Fresh Pond Rd,19,40.71032,-73.89955
University Ave & W Burnside Ave,24,40.85501,-73.910751
Great Jones St,23,40.72743423,-73.99379025
W 89 St & Columbus Ave,47,40.7882213,-73.97041561
Madison Ave & E 82 St,34,40.7781314,-73.96069399
Brook Ave & E 148 St,20,40.814383,-73.915368
Carroll St & Washington Ave,27,40.6686744,-73.9618148
W 54 St & 6 Ave,63,40.761865,-73.977242
Clermont Ave & Park Ave,19,40.69573398,-73.97129668
50 St & Northern Blvd,27,40.753441,-73.912402
31 St & Newtown Ave,37,40.7675487799971,-73.9209334552288
Metropolitan Ave & Vandervoort Ave,24,40.71429,-73.93323
Bushwick Ave & Powers St,32,40.71247661,-73.94100005
President St & Henry St,25,40.6828003,-73.99990419
Lafayette Ave & Classon Ave,27,40.68900443,-73.96023854
52 St & 1 Ave,22,40.649292,-74.020105
Forsyth St & Broome St,66,40.71893904,-73.99266288
Eastern Pkwy & Rochester Ave,24,40.66846,-73.9282
Amsterdam Ave & W 167 St,23,40.839443,-73.937044
Park Ave & St Edwards St,53,40.69608941,-73.97803415
Steinway St & 21 Ave,21,40.774798,-73.903787
Nelson Ave & 167 St,21,40.83670566862804,-73.92608866095543
Bergen St & 4 Ave,34,40.68256425759694,-73.9798977971077
E 32 St & Park Ave,55,40.7457121,-73.98194829
Columbia St & Rivington St,42,40.71739973,-73.98016555
Henry St & Atlantic Ave,23,40.69089272,-73.99612349
2 Ave & E 29 St,57,40.741723510974715,-73.97809267044067
Amsterdam Ave & W 66 St,21,40.7746671,-73.98470567
Cadman Plaza E & Tillary St,52,40.69597683,-73.99014892
Hancock St & Bedford Ave,27,40.68216564,-73.95399026
E 161 St & Park Ave,21,40.824811,-73.916407
E 5 St & Ave A,48,40.72479007746337,-73.98430064320564
Jay St & York St,39,40.701403172577244,-73.98672670125961
Southern Blvd & E 175 St,19,40.839335,-73.886445
River Ave & McClellan St,21,40.83406,-73.92243
Graham Ave & Conselyea St,30,40.715143,-73.944507
Empire Blvd & New York Ave,23,40.66403,-73.94769
Scholes St & Manhattan Ave,36,40.70870368,-73.9448625
Douglass St & 3 Ave,35,40.6802133,-73.98432695
Beaver St & Fayette St,30,40.70099,-73.93921
E 25 St & 2 Ave,79,40.73912601,-73.97973776
E 60 St & York Ave,33,40.759107,-73.959223
Broadway & E 14 St,114,40.73454567,-73.99074142
Front St & Jay St,24,40.702461,-73.986842
Jerome Ave & E 181 St,19,40.855653,-73.905528
Lexington Ave & E 128 St,24,40.806414,-73.936085
Pearl St & Hanover Square,68,40.7047177,-74.00926027
6 Ave & W 33 St,78,40.74901271,-73.98848395
Broadway & Whipple St,27,40.7016657,-73.9437303
W 27 St & 6 Ave,66,40.74526,-73.99062
W 52 St & 11 Ave,55,40.76727216,-73.99392888
Shore Blvd & Astoria Park,33,40.77977,-73.923162
W 55 St & 6 Ave,77,40.763189,-73.978434
Fort Washington Ave & W 183 St,30,40.852252,-73.937854
W 63 St & Broadway,31,40.77163851,-73.98261428
Garfield Pl & 8 Ave,25,40.6711978,-73.97484126
Prospect Park SW & Vanderbilt St,37,40.65482,-73.973217
Lispenard St & Broadway,79,40.71939226,-74.00247214
5 St & Market St,39,40.699997484388504,-73.97440128028393
Grand St & Samuel Dickstein Plaza,81,40.715118719964956,-73.98417055606842
President St & 4 Ave,31,40.676757,-73.983262
Pierrepont St & Monroe Pl,24,40.69535693320225,-73.99344027042389
7 Ave & Central Park South,81,40.7667405590595,-73.9790689945221
Jerome Ave & W 193 St,18,40.86659,-73.89794
Broadway & Kent Ave,35,40.710888,-73.968329
W 70 St & Amsterdam Ave,43,40.77748046,-73.98288594
Knickerbocker Ave & Moffat St,24,40.690434,-73.903737
Menahan St & Wyckoff Ave,20,40.70113,-73.91422
5 Ave & E 103 St,39,40.7922553,-73.95249933
Central Ave & Weirfield St,21,40.69055,-73.91181
Parkside Ave & Ocean Ave,31,40.65485,-73.96217
Concourse Village East & E 158 St,31,40.823732,-73.919379
W 204 St & Nagle Ave,20,40.863211,-73.920827
45 Rd & 11 St,23,40.74708586,-73.94977234
Amsterdam Ave & W 189 St,21,40.85318758861975,-73.92715752124786
Amsterdam Ave & W 73 St,55,40.77966809007312,-73.98093044757842
43 St & 37 Ave,21,40.750181,-73.919998
31 St & 23 Ave,27,40.7747878,-73.9125551
Townsend Ave & E 175 St,19,40.84741,-73.911359
Henry St & Middagh St,37,40.7003,-73.991581
Greenwich St & Rector St,41,40.70806582380646,-74.0135595202446
2 Ave & E 31 St,57,40.74290902,-73.97706058
E 128 St & 3 Ave,19,40.805631,-73.934077
Van Buren St & Broadway,24,40.692,-73.92617
46 Ave & 5 St,43,40.74731,-73.95451
60 St & 37 Ave,19,40.74958,-73.90256
Skillman Ave & 43 Ave,19,40.74653761978055,-73.93215849995613
W 47 St & 10 Ave,39,40.76269882,-73.99301222
60 Pl & Flushing Ave,19,40.71988,-73.90556
Hudson Blvd W & W 36 St,47,40.75676475086503,-73.99971440439913
3 Ave & E 172 St,19,40.839586,-73.900277
Tyler Ave & Maurice Ave,19,40.73394,-73.90128
W 155 St & Frederick Douglass Blvd,31,40.82923,-73.936996
60 Pl & 67 Ave,15,40.70497,-73.89965
Eagle St & Manhattan Ave,35,40.735217,-73.954926
E 88 St & 1 Ave,39,40.778301,-73.9488134
St Johns Pl & Washington Ave,30,40.6737236,-73.9631611
E 167 St & Franklin Ave,20,40.82895,-73.90521
23 St & 31 Ave,19,40.76663971723091,-73.9286595582962
State St & Smith St,66,40.68917,-73.9886
Winthrop St & Nostrand Ave,24,40.65707,-73.95005
Page Pl & Grand Ave,21,40.71798,-73.91818
Brevoort Pl & Bedford Ave,24,40.68012,-73.95362
Murray St & West St,61,40.71503,-74.01246
Sterling Pl & 5 Ave,27,40.678970070475735,-73.97855266928671
N 15 St & Wythe Ave,54,40.724055,-73.955736
57 Rd & 59 St,19,40.72249,-73.90854
W 104 St & Amsterdam Ave,47,40.799041392882984,-73.96649479866028
Summerfield St & Cypress Ave,19,40.69662,-73.90056
Grand St & Greene St,43,40.72170005235607,-74.00238141417502
W 204 St & Vermilyea Ave,22,40.866141,-73.922648
Audubon Ave & Fort George Ave,23,40.85715781391904,-73.92717361450195
E 58 St & 3 Ave,49,40.76095756,-73.96724467
Crescent St & 34 Ave,27,40.76108,-73.930562
Grand Ave & W 181 St,19,40.856302,-73.907302
Myrtle Ave & Linden St,25,40.69943,-73.91337
Flatbush Ave & Ocean Ave,41,40.663657,-73.963014
W 30 St & 10 Ave,56,40.752694,-74.002353
5 Ave & E 63 St,51,40.766368,-73.971518
Columbia St & Kane St,20,40.68763155,-74.0016256
Grand Concourse & E 144 St,23,40.816576,-73.927987
Bushwick Ave & McKibbin St,21,40.705517,-73.93936
W 146 St & Broadway,30,40.826969,-73.949738
Rogers Ave & Lenox Rd,23,40.65378,-73.95273
Prospect Ave & Jennings St,20,40.831762,-73.896853
Grand Army Plaza & Plaza St West,39,40.6729679,-73.97087984
Lincoln Pl & Nostrand Ave,25,40.67077,-73.9507
Monroe St & Marcus Garvey Blvd,20,40.686722,-73.938988
51 St & Queens Blvd,20,40.7429,-73.91395
Amory Ct & Metropolitan Ave,21,40.71301,-73.90968
St. Nicholas Ave & W 155 St,23,40.830663,-73.941323
47 Ave & 31 St,27,40.743,-73.93561
Commerce St & Van Brunt St,19,40.6812117,-74.00860912
6 Ave & 55 St,19,40.640831,-74.010996
Chauncey St & Howard Ave,21,40.68158,-73.91959
Broadway & 51 St,27,40.754164,-73.908906
Grand Concourse & E 167 St,30,40.834263,-73.917641
Bergen Ave & E 152 St,21,40.817166,-73.914737
Aqueduct Ave & W 190 St,19,40.8649213,-73.9024238
W 20 St & 7 Ave,44,40.74238787,-73.99726235
Willoughby Ave & Walworth St,19,40.69331716,-73.95381995
W 218 St & Indian Rd,21,40.873054589370895,-73.91837194561958
43 St & 50 Ave,19,40.73787237950538,-73.92264068126678
Monroe St & Tompkins Ave,19,40.686203,-73.944694
W Tremont Ave & Matthewson Rd,19,40.853827,-73.920765
St Marks Pl & 4 Ave,27,40.68177810928762,-73.97988975048065
E Houston St & Columbia St,35,40.71978635452822,-73.97871628403664
Willoughby Ave & Hall St,51,40.69196035,-73.96536851
Ralph Ave & Fulton St,25,40.67922,-73.92192
E 39 St & Lexington Ave,63,40.749498546025194,-73.97729203113158
Soissons Landing,29,40.69231660719192,-74.01486575603485
24 St & 5 Ave,19,40.659555,-73.995068
Bergen St & Flatbush Ave,33,40.680944723477296,-73.97567331790923
6 Ave & W 45 St,67,40.756951,-73.982631
Willoughby St & Fleet St,62,40.69196566,-73.9813018
3 Ave & 14 St,25,40.6685455,-73.99333264
Motorgate,36,40.7639089,-73.9477213
39 Ave & 54 St,19,40.74891,-73.90899
W 30 St & 8 Ave,66,40.74965268472847,-73.9952078461647
E 40 St & 5 Ave,93,40.752062307,-73.9816324043
Myrtle Ave & Grove St,23,40.69905,-73.91516
Union St & Bedford Ave,24,40.6691783,-73.9554162
W Fordham Rd & Loring Pl N,25,40.86295,-73.90741
Stockholm St & Wilson Ave,23,40.699304,-73.923044
Bushwick Ave & Harman St,25,40.69356,-73.92524
Frederick Douglass Blvd & W 129 St,27,40.8125511,-73.9492286
Sherman Ave & E 166 St,19,40.83130549267296,-73.91744792461395
Lexington Ave & E 111 St,29,40.7954121,-73.9441232
W 225 St & Exterior St,19,40.873265,-73.906646
John St & William St,43,40.70862144,-74.00722156
Central Ave & Woodbine St,18,40.69296,-73.91605
1 Ave & E 68 St,62,40.76500525,-73.95818491
Riverside Dr & W 91 St,59,40.79313480986663,-73.97700369358063
Decatur Ave & E 197 St,19,40.86557,-73.88807
St. Nicholas Ave & W 126 St,34,40.8114323,-73.9518776
5 Av & W 139 St,20,40.815484,-73.935856
Lincoln Ave & E 134 St,17,40.808484,-73.928803
E 167 St & Clay Ave,30,40.83094,-73.91125
Parade Pl & Crooke Ave,30,40.651847,-73.965248
E 91 St & Park Ave,35,40.7835016,-73.955327
Audobon Ave & W 179 St,23,40.847305,-73.933291
Driggs Ave & N Henry St,52,40.72325,-73.94308
Gramercy Park N & Gramercy Park E,47,40.73795,-73.98509
Bridge St & York St,54,40.70133448066992,-73.98471236228943
35 St & 34 Ave,25,40.7580583,-73.9242751
E 149 St & Park Ave,27,40.818154,-73.925294
51 St & Hobart St,23,40.75767234025041,-73.90769943594933
24 St & 38 Ave,19,40.756351,-73.936515
W 106 St & Amsterdam Ave,35,40.8008363,-73.9664492472
E 142 St & 3 Ave,19,40.812735,-73.923697
Bainbridge Ave & Bedford Park Blvd,19,40.87002,-73.88565
Berkeley Pl & 7 Ave,29,40.675146838709786,-73.97523209452629
Suffolk St & Stanton St,79,40.72066442,-73.98517977
E 47 St & 2 Ave,102,40.75323098,-73.97032517
Clarkson Ave & Troy Ave,23,40.65633,-73.93648
Riverside Dr & Broadway,24,40.865364,-73.92791
E 81 St & York Ave,47,40.7728384,-73.94989233
Buchanan Pl & Grand Ave,21,40.85834,-73.90626
67 Ave & Fresh Pond Rd,30,40.70575,-73.89676
Carmine St & 6 Ave,63,40.73038599,-74.00214988
Driggs Ave & N 9 St,51,40.71816969454208,-73.95520135760307
Lexington Ave & Classon Ave,19,40.68676793,-73.95928168
South St & Pike St,35,40.70991806921533,-73.99161100387573
Buffalo Ave & St Johns Pl,21,40.67015,-73.92538
W 42 St & 6 Ave,31,40.75492,-73.98455
Bushwick Ave & Furman Ave,30,40.68281,-73.90623
Church Ave & McDonald Ave,29,40.642809,-73.979239
Adam Clayton Powell Blvd & W 118 St,27,40.804372,-73.951475
Emerson Pl & Myrtle Ave,63,40.69363137,-73.96223558
5 Ave & E 72 St,31,40.77282817,-73.96685276
E 7 St & Ave C,38,40.72412944090093,-73.97901266813278
Flatbush Ave & Eastern Pkwy,30,40.668757,-73.966438
4 Ave & 17 St,23,40.665507,-73.993037
Hancock St & Malcolm X Blvd,19,40.68487,-73.9293
Lexington Ave & E 26 St,80,40.741459,-73.983293
42 Pl & Northern Blvd,25,40.753091,-73.920603
Bergen St & Mother Gaston Blvd,24,40.67374,-73.90852
Van Sinderen Ave & Atlantic Ave,22,40.67621,-73.90351
E 77 St & 3 Ave,46,40.77314236,-73.95856158
Humboldt St & Varet St,42,40.7031724,-73.940636
31 Pl & Hunters Point Ave,19,40.74021356884924,-73.93537044525146
W 168th S & Fort Washington Ave,48,40.84210236102173,-73.9422395825386
Carroll St & Franklin Ave,19,40.6679411,-73.9588
21 St & 38 Ave,19,40.7576314,-73.9391224
7 Ave & 22 St,25,40.658029,-73.989605
Pioneer St & Richards St,23,40.6777748,-74.0094613
W 35 St & 9 Ave,32,40.75414519263519,-73.9960889518261
Botanical Sq & Webster Ave,32,40.86814,-73.88145
25 Ave & 41 St,23,40.767666,-73.910963
Lewis Ave & Fulton St,20,40.67972,-73.93467
Lenox Ave & W 115 St,31,40.8011939,-73.9500739
Plaza Dr & W 170 St,30,40.840484,-73.917946
Bay St & Court St,26,40.671409,-74.001328
34 St & 38 Ave,25,40.752443,-73.929737
Duffield St & Willoughby St,48,40.69221589,-73.9842844
76 St & 21 Ave,21,40.77028,-73.893675
Prospect Park SW & 10 Ave,30,40.659945,-73.977504
Forsyth St & Grand St,63,40.71779817737835,-73.99316132068634
54 St & 37 Ave,25,40.75098,-73.90799
38 St & Northern Blvd,23,40.752372,-73.925384
Lafayette Ave & St James Pl,39,40.68851534,-73.9647628
E 138 St & Willow Ave,18,40.804168,-73.911545
Woodside Ave & 69 St,19,40.7428,-73.89584
71 Ave & Myrtle Ave,27,40.70067,-73.89907
Midwood St & Kingston Ave,20,40.66067,-73.94243
W 82 St & Central Park West,45,40.78275,-73.97137
Broadway & W 153 St,20,40.831327,-73.946665
Bond St & Bergen St,27,40.6849668,-73.98620772
W 165 St & Fort Washington Ave,27,40.84004,-73.942939
E 76 St & Park Ave,28,40.773763,-73.96222088
W 116 St & Amsterdam Ave,43,40.8067581,-73.9607082
Rogers Pl & E 165 St,19,40.82388366441761,-73.8974027708582
Washington Ave & E 167 St,19,40.829896,-73.907618
Cambridge Pl & Gates Ave,18,40.68488,-73.96304
MacDonough St & Marcy Ave,22,40.68078,-73.94613
E 47 St & Park Ave,111,40.75510267,-73.97498696
E 82 St & East End Ave,29,40.7724607,-73.9468208
Herkimer St & New York Ave,25,40.67955,-73.94709
Court St & State St,32,40.6902375,-73.99203074
E 3 St & Church Ave,21,40.643817,-73.977433
Morgan Ave & Lombardy St,30,40.72226,-73.93889
Caton Ave & E 7 St,20,40.647718,-73.973663
1 Ave & E 94 St,39,40.7817212,-73.94594
Evergreen Ave & Noll St,25,40.70106,-73.93318
University Ave & Macombs Rd,23,40.8496401,-73.9161206
Broadway & 12 St,31,40.7668,-73.9347774
W 22 St & 8 Ave,66,40.74475148,-73.99915362
E 19 St & 3 Ave,35,40.73624527,-73.98473765
Norman St & Wyckoff Ave,15,40.69517,-73.90311
Yankee Ferry Terminal,42,40.68706579875912,-74.01675585121666
48 St & Broadway,31,40.755763,-73.912715
Grand Concourse & E 156 St,21,40.823429,-73.924689
Coffey St & Ferris St,24,40.67818387977647,-74.0170168876648
2 Ave & 32 St,27,40.659176,-74.006584
48 Ave & 37 St,19,40.74034668087185,-73.92886072397232
27 St & Hunter St,33,40.7485,-73.941275
57 St & 1 Ave,27,40.646377,-74.023087
Montague St & Clinton St,49,40.6942715,-73.9923272
W 17 St & 7 Ave,47,40.740564236339516,-73.99852573871613
Greene Av & Myrtle Av,30,40.698568,-73.918877
Nostrand Ave & Myrtle Ave,20,40.69527008,-73.95238108
Broadway & Kosciuszko St,29,40.69329,-73.92852
Crown St & Rogers Ave,21,40.66639,-73.95346
Broadway & W 61 St,52,40.77003010255044,-73.9819684624672
Central Park North & Adam Clayton Powell Blvd,36,40.799484,-73.955613
Columbus Pl & Atlantic Ave,21,40.67717,-73.92285
Ditmars Blvd & 79 St,25,40.768728,-73.890745
St Felix Ave & 61 St,19,40.69715,-73.8936
Central Park W & W 97 St,53,40.79249519495111,-73.96417066463071
W 47 St & 9 Ave,54,40.76153045158114,-73.99007007479668
W 51 St & 6 Ave,81,40.7606597,-73.98042047
50 St & Barnett Ave,25,40.750097682094825,-73.91349703073502
37 Ave & 63 St,23,40.74893,-73.89981
Vernon Blvd & 47 Rd,31,40.7449067,-73.9534573
Kingston Ave & Carroll St,20,40.66688,-73.9425
E 44 St & Lexington Ave,49,40.752643,-73.974996
Newtown Ave & 23 St,27,40.7713615,-73.9246145
Stewart Ave & Johnson Ave,17,40.70869,-73.92587
Bayard St & Leonard St,43,40.71915571696044,-73.94885390996933
W 20 St & 8 Ave,84,40.74345335,-74.00004031
W 135 St & Lenox Terrace Pl,29,40.813619,-73.939336
E 11 St & 3 Ave,80,40.73127,-73.98849
Albany Ave & Fulton St,27,40.6800105,-73.938475
1 Ave & E 39 St,53,40.74714,-73.97113
Halsey St & Tompkins Ave,21,40.6823687,-73.944118
Frederick Douglass Blvd & W 145 St,27,40.823061,-73.941928
Pacific St & Nostrand Ave,22,40.6776,-73.94963
Park Pl & Franklin Ave,21,40.6741806,-73.9564947
Lexington Ave & Stuyvesant Ave,20,40.68973,-73.93353
65 St & Otto Rd,21,40.70389,-73.89116
Metropolitan Ave & Flushing Ave,19,40.71334,-73.91572
Underhill Ave & Lincoln Pl,27,40.6740123,-73.9671457
Avenue D & E 3 St,55,40.72082834,-73.97793172
East End Ave & E 86 St,28,40.77518615,-73.94446054
E 10 St & 2 Ave,41,40.72970805644994,-73.9865979552269
Main St & Plymouth St,45,40.703781673548306,-73.99073392152786
Bleecker St & Crosby St,63,40.72615604980408,-73.99510189890862
Crescent St & Ditmars Blvd,19,40.7787185,-73.9145645
12 St & 4 Ave,25,40.668603,-73.9904394
E 2 St & Avenue B,85,40.72217444,-73.98368779
Stephen St & Seneca Ave,15,40.6988,-73.9007
Carlton Ave & Park Ave,23,40.69580705,-73.97355569
Old Broadway & W 133 St,20,40.818212,-73.955277
